id	title	pids
61231	【双调】庆东原_香衾剩，春	67868
61232	奉和圣制度蒲关应制	39446
61233	听蜀僧濬弹琴 / 听蜀僧浚弹琴	72065
61234	观翟玉妓	9058
61235	酬江西卢端公蓝口阻风见寄之什	22227
61236	咏石	30201
61237	离阙下日感恩	35471
61238	亲政篇	70378
61239	鹧鸪天（和人韵有所赠）	54526
61240	酬令狐留守尚书见赠十韵	17187
61241	逢邻女	37052
61242	郊庙歌辞。让皇帝庙乐章。酌献	73299
61243	和淮南王相公与宾僚同游瓜洲别业，题旧书斋	22039
61244	酬对雪见寄	22239
61245	朝下寄韩舍人	5918
61246	琴操十首。雉朝飞操	10193
61247	仙掌	30181,30749,40622
61248	郊庙歌辞。享太庙乐章。寿和	72084
61249	旭川祁宰思家而卒，因述意呈秦川知己	36800
61250	高邮送弟遇北游	8667
61251	石淙（相王时作）	35866
61252	裴炎谣	42192
61253	贺容府韦中丞大府贤兄新除黔南经略	35697
61254	曲池陪宴即事上窦中丞	18039
61255	九江和人赠陈生	29255
61256	酬东溪史处士	36435
61257	经李处士杜城别业	25863
61258	满江红（壬子年成都七夕）	53945
61259	菩萨蛮（夜宿余家楼闻笛声）	51412
61260	丑奴儿（谢人寄蜡梅）	45642
61261	舟行晚泊江上寺	32463,32603
61262	菩萨蛮·回廊远砌生秋草	69328
61263	鹧鸪天（深秋悲感）	53672
61264	沁园春（为赵＿窝寿）	58350
61265	送崔使君赴寿州（一作刘长卿诗）	4888,5029
61266	商人妇	70768
61267	武帝求茂才异等诏	70275
61268	题天宫寺阁	26130
61269	晚夏闲居，绝无宾客，欲寻梦得，先寄此诗	16829
61270	答孟郊	10328,10359
61271	夏云峰（伤春）	62856,63304
61272	贺新郎（四用缕字韵为王实之寿）	58098
61273	浪淘沙·疏雨洗天清	66006,69368
61274	送洪州李别驾之任	4644
61275	和河南郑尹新岁对雪	17194
61276	送蜀客还	5874
61277	菩萨蛮（赠周国辅侍人）	54438
61278	送王贞白重试东归	39420,39483
61279	贺赵观文重试及第	32912
61280	府尹王侍郎准制拜岳，因状嵩高灵胜，寄呈三十韵	42604
61281	玄都观李尊师	23174
61282	步虚词五首	36254
61283	庄陵挽歌词三首	12739
61284	江城子（夏夜观月）	55803
61285	压墙花	14027
61286	送侯中丞流康州	68749
61287	菩萨蛮（戏菱生）	61124
61288	洛阳月夜书怀	26146
61289	西江月（十之八）	58452
61290	和贾主簿弁九日登岘山	70884,71105
61291	寄桐江隐者	22186
61292	水调歌头（十之八）	58441
61293	卜算子（题徐仙亭）	62931,63374
61294	忆东坡（追和黄鲁直）	50179
61295	到村	3146
61296	酬乐天春寄微之	13881
61297	外科医生	69014
61298	题金吾郭将军石洑茅堂	5218
61299	子夜四时歌·秋风入窗里	43758
61300	好事近（甲申春益昌作）	58857
61301	踏莎行（和人赋双鱼花）	48701
61302	宋玉宅	32199
61303	八月十五夜看月	19350
61304	送韩十四被鲁王推递往济南府	49651
61305	别蕲春王判官	20646
61306	首夏	14615,16439,18506
61307	同张员外諲酬答之作	57041
61308	破陈	27070
61309	乱后经表兄琼华观旧居	30980
61310	答崔都水	72462,72469,72534,72542
61311	更漏子（熏香曲）	47499
61312	樱桃	20562
61313	鹊桥仙（寿宗女）	64343
61314	渡江云（春江雨宿）	66174
61315	羽林行	8199,12087,18636
61316	送元遂上人归吴中	27212
61317	前调（春日西湖用吴监簿韵）	54035
61318	如梦令（雪中作）	47346
61319	途次内黄马病，寄僧舍呈诸友人	43135
61320	早秋独夜	14240
61321	芍药·香清粉澹怨	43265
61322	郊园闻蝉，寄诸弟	72289
61323	晚夏即事临南居	5899
61324	同王十三维哭殷遥	59115
61325	听范玄长吟	18968
61326	如梦令（记梦）	53912
61327	端州别高六戬	38803
61328	奉酬袭美苦雨见寄	28329
61329	秋日怀孟夷庚	30232
61330	秋夜雨·秋夜	61390
61331	江夏别宋之悌	71716
61332	拨棹子（退居）	45772
61333	狼跋	8200
61334	祭社宵兴灯前偶作	15788
61335	华州周大夫宴席	22464
61336	垓下怀古	40858
61337	相和歌辞。长门怨	6564,6575,6586,6597,6608,6619,6630,6652,6664,6675,6686,6697,6708,6719,6730,6752
61338	上林春令（鲁师文生辰）	50330
61339	醴陵道中	25040,25134
61340	嘲樱桃	22599,22830
61341	宿麻平驿	30627
61342	上缙云段使君	39757
61343	桃源忆故人（郑德舆饯别元益，余亦预席。醉中诸姬索词，为赋一阕）	52324
61344	蓦山溪（忆古人诗云“满城风雨近重阳”因成此词）	53661
61345	绿头鸭（七夕）	54750
61346	送龚明府九江归宁	36243
61347	送薛判官之越	4835,4976
61348	题周家歌者	16157
61349	凤翔府行军送程使君赴成州	73139,73315
61350	送张渚赴越州	4467
61351	云中道上作	19058
61352	贺新郎（戊戌寿张守）	58075
61353	梨花	4121
61354	中元夜看月	42484
61355	瑞鹧鸪（席上）	63578
61356	羯鼓	34236
61357	送客东归	7388,7695,7737,26769
61358	和友封题开善寺十韵（依次重用本韵）	13605
61359	杂言送黎六郎（寿阳公之子）	72379
61360	塞下曲（贺兰作）	2155
61361	庆清朝（牡丹）	50498
61362	游太平公主山庄	10496
61363	春夜裁缝	62874
61364	贞元旱岁	11894
61365	西施（三之二·仙吕调）	44089
61366	夏日登灵隐寺后峰	29546,29591
61367	追和白舍人咏白牡丹	33881
61368	酹江月（戏题玉林）	64905,64948
61369	田家元日	71015
61370	长安早秋	39134
61371	忆昔行	2670
61372	植灵寿木	10950
61373	涂山寺独游	16002
61374	同武平一员外游湖	59935
61375	春和杜相公移入长兴宅，奉呈诸宰执	1949,2003
61376	南柯子（送朱辰州千方壶小隐）	55591
61377	书斋雪后	23481
61378	望终南	6245
61379	泾渭扬清浊	6354
61380	满江红（送吴叔永尚书）	58471
61381	奉和思黯相公雨后林园四韵见示	16828
61382	刘绍相访夜话，因书即事	9400,9438
61383	与王楚同登青龙寺上方	7214
61384	雨雪曲	7396,18524,26982
61385	送人游岭南	6660,7946
61386	水调歌头（寿常德府刘守）	63867
61387	台中谚	42143
61388	襄国别友	12654
61389	【中吕】普天乐_湘阳道中岳	68117
61390	相和歌辞。江南曲	4322,4333,4344,4389,4400,4411,4422,4433,4444,4455,4466
61391	秋夜陪张丞相赵侍御游灉湖二首	43820
61392	解红歌（唐有儿童解红之舞）	35332
61393	送苏协律从事振武	21567
61394	酬白二十二舍人早春曲江见招	12713
61395	咏史诗。夷门	29380
61396	辩士	25209
61397	寄贺杜荀鹤及第	33810
61398	同卢拾遗过韦给事东山别业二十韵给事首春…不果斯诺	51370
61399	声声慢（逃禅作梅、瑞香、水仙，字之曰三香）	60737
61400	山扉夜坐	26016
61401	送崔峤游潇湘	25436
61402	荆州贯休大师旧房	40459
61403	有所嗟二首（一作元稹诗，题作所思）	11731
61404	读故友于君集	17531
61405	和韩侍御白发	9507
61406	南柯子（送淮漕向伯恭）	62057,62060
61407	湖州崔郎中曹长寄三癖诗自言癖在诗与琴酒…四韵以谢之	11183
61408	倬彼我系	25486
61409	庚子岁避地至玉山，酬韩司马所赠	4559
61410	相和歌辞。门有车马客行	6214
61411	水调歌头（和尹存吾）	60617
61412	饯李秀才赴举	36182
61413	江楼	19932,21526
61414	春愁	12197,24770,33051,33247,33324,67150
61415	恩敕尚书省僚宴昆明池应制（同用尧字）	46766
61416	横吹曲辞。白鼻騧	4246,4258
61417	勤学	69945
61418	月中行（怨恨）	46971,47152
61419	与夏十二登岳阳楼	71936
61420	楚歌十首（江陵时作）	13427
61421	送王尚一严嶷二侍御赴司马都督军	38692
61422	忆秦娥（西湖）	49319
61423	奉送刘相公江淮催转运	3985
61424	蒙恩除侍御史行次华州寄蒋相	24420
61425	城隍庙赛雨二首	9890
61426	春日尊前示从事	35463
61427	和王祭酒太社宿斋，不得赴李尚书宅会，戏书见寄	9632
61428	新乐府	37072
61429	自洛之越	71000,71210
61430	喜雨亭记	70354
61431	醉别卢头陀	13814
61432	念奴娇（中秋呈徐叔至）	63521
61433	答贺遂涉（时遂涉为户部员外，谦光答此）	41722,41800
61434	明月湾寻贺九不遇	69177
61435	相和歌辞。明月照高楼	6542
61436	感寓	9405,9442,24694,32825
61437	郊庙歌辞。五郊乐章。青帝角音	67454
61438	戏	32071
61439	赠箕山僧	12750
61440	好事近（僧房听琴）	59572
61441	戈	27431
61442	南徐别业早春有怀	9178
61443	送侍御史四叔归朝	73734
61444	咏霜	30179
61445	朝中措（王守正仲生日）	50134
61446	长亭怨慢·渐吹尽	56100
61447	哭金部韦郎中	18900
61448	清平调·名花倾国两相欢	68753
61449	赠转运陆中丞	12282
61450	奉陪陆使君长源、裴端公枢春游东西武丘寺	38598
61451	密县	27068
61452	【双调】寿阳曲　厌纷	68287
61453	送李侍御赴徐州行营	4430
61454	折杨柳（一作折杨柳送别）	7351
61455	览镜喜老	16487
61456	读穀梁传二首	9399,9437
61457	新嫁娘词三首	8480
61458	登科后	12189
61459	岭梅	69179
61460	减字木兰花（春情）	63048
61461	酬太原狄尚书见寄	11558
61462	落第后东游留别	4754
61463	寄报德寺从上人（鼓吹山在寺西）	38552
61464	和刘驾博士赠庄严律禅师	34774
61465	长相思令（三之三）	49866
61466	诉衷情（二之一）	46522
61467	又和留山鸡	24645
61468	送崔校书赴梓幕	7804
61469	题梓州牛头寺	9322
61470	和陆谏议避地寄东阳进退未决见寄	33108
61471	水斋	22993
61472	重到渭上旧居	14530
61473	送崔使君萧山祷雨甘泽遽降	24963
61474	汉宫词三首	18831
61475	晏子引谚语	43509
61476	送班主簿入谒荆南韦常侍（一作卢尚书）	29545,29590
61477	送田仓曹汴州觐省	4465
61478	乘潮至渔浦作	63233
61479	忆平泉杂咏。忆野花（余未尝春到故园）	18008
61480	御猎	8487
61481	洞庭湖寄阎九	70891,71112
61482	蝶恋花（寿李侯）	60553
61483	西塞山下作	33176
61484	临江山	62164
61485	独愁	44325
61486	别卢纶	7648
61487	贺新郎（韩仲止判院山中见访，席上用前韵）	54451
61488	题山驿新桐花	42458
61489	九日侍宴应制	49423
61490	初发道中寄远	21280
61491	题涧饮寺	18130
61492	闻惠二过东溪特一送（以下七首，吴若本逸诗）	3624
61493	秋蕊香（双调）	46881,47079
61494	题李卫公诗二首	25985
61495	丛祠	32204
61496	山居即事二首	32326
61497	念奴娇（上太守月词）	63018,63460
61498	【双调】落梅风_湖上山翁醉	67310
61499	和裴相国答张秘书赠马诗	9376
61500	寄薛先辈	32968
61501	宿樟亭驿	14820
61502	渔具诗。药鱼	27823
61503	送沈少府之任淮南	66422
61504	仪坤庙乐章二首	41418
61505	秋登兰山寄张五	70502
61506	西江月（番禺赵立之郡王席上）	49056
61507	鹊桥仙（甲子七夕）	56279
61508	南柯子（方钱唐出侍儿，范谢州要予作此词）	48660
61509	鹧鸪天（揖翠晚望）	55479
61510	山下水	37051
61511	送处州裴使君赴京	4890,5031
61512	鼓笛慢	44658,46087,49971,61774
61513	送右司薛员外赴处州	19128
61514	江上夏日	40581
61515	夏日登信州北楼	26441,26508
61516	南园十三首	13146
61517	郡中每晨兴辄见群鹤东飞至暮又行列而返…所羡遂赋以诗	22191
61518	田	27088
61519	忆江上吴处士	25360
61520	重戏赠	16640
61521	叹鹤病	16201,16282
61522	山鸟	31406
61523	画	68932
61524	送李秀才落第游荆楚	3986
61525	城西别元九	42345,42385
61526	山鸡	21652
61527	安阳好（九之五）	47893
61528	送僧归洞庭	19963
61529	献蔡京	17740
61530	闲游二首	10502
61531	近别	43105
61532	生查子（木香）	56768
61533	道林寓居	40620
61534	木兰花慢（书邓牧心东游诗卷后）	61453
61535	送沙门弘景道俊玄奘还荆州应制（一作宋之问诗）	26623
61536	山坡羊·骊山怀古	69105
61537	却渡西陵别越中父老	18376
61538	题福唐观二首	41088
61539	青玉案·征鸿过尽秋容谢	55384
61540	浣溪沙（慰圃观梅）	47395
61541	浣溪沙（政和壬辰正月豫章龟潭作，时徐师川、洪驹父、汪彦章携酒来作别）	49199
61542	代宗朝京师语	42080
61543	怨别	12111
61544	【越调】凭阑人_风烛功名鱼	67216
61545	题画石山	36124
61546	伏翼西洞送夏方庆	10714
61547	赠武十七谔	71545,71574
61548	姚岩杰	42258
61549	题四皓庙（一作题商山庙）	14997
61550	赠房卢氏琯	50981
61551	寄和蔡州田郎中（一作寄和蔡州中丞题蒋亭）	38396
61552	钜鹿赠李少府	2035
61553	瞻卬	19510
61554	投常州从兄中丞	20424
61555	复愁十二首	3265,3351
61556	送王郎	69909
61557	新荷叶·薄露初零	48934
61558	酬仆射牛相公晋国池上别后至甘棠馆忽梦同游…口号见寄	11769
61559	山中期吉中孚	7417
61560	梦得相过援琴命酒因弹秋思偶咏所怀兼寄继之待价二相府	16845
61561	上巳日	5860,23318,26033,32297
61562	题万道人禅房	20169,20345
61563	鹧鸪天（寿逸老堂主人，年八十二）	66382
61564	漉酒巾	28299
61565	蝶恋花（送彭舍人罢徐）	46838
61566	菩萨蛮（寿昌甫生朝）	56521
61567	垂丝钓（商调）	46895,47091
61568	东方半明	10250
61569	偶题·相逢记得画	66805
61570	对酒赋友人	33003
61571	自惜	12169
61572	岛树	28260
61573	宿棣华馆闻雁	17691
61574	清平乐（梅）	53193
61575	西江月（夏日有感）	53645
61576	与林蕴同之蜀途次嘉陵江认得越鸟声呈林林亦闽中人也	10782
61577	焚裘	37553
61578	临平泊舟	68877
61579	病牛	68833
61580	霜天晓角（梅）	64025
61581	卧痾喜霁，开扉望月，简宫内知友	17641
61582	【双调】风入松	67771
61583	送z6光大师（师以草书应制）	30466
61584	负心期（浣溪沙）	46356
61585	沁园春（丙辰十月十日）	58593
61586	送湖南部曲	69847
61587	愁倚阑令	45073,45075
61588	赋洞庭	40850
61589	送魏十六还苏州	4815
61590	鹧鸪天（荆州都倅·生日）	48612
61591	送萧远弟	12905
61592	上清词	4338
61593	西江月（八）	44846
61594	惜分飞（送江鸣玉归乌墩）	51788
61595	元日楼前观仗	23434
61596	【中吕】快活三过朝天子_警世有见识	68140
61597	点绛唇（瓶梅）	60317
61598	赋得霍将军辞第	36109
61599	浣溪沙·钿毂香车过柳堤	69706
61600	咏黄莺儿	45650
61601	南歌子	42933,42990,43003,44598,45266,45483,45508,45693,46006,46778,47276,47738,47758,47823,47824,48296,48297,48822,49124,49126,49128,49168,49173,49302,49303,49304,49675,49676,49677,49819,49923,49924,49977,50221,50402,50406,50407,50408,50655,50660,50889,51077,51078,51079,51080,51082,51083,52129,52130,52131,52221,52229,52231,52941,53202,53484,53802,54165,54294,54906,54909,54910,55074,55077,55078,55352,55353,55354,55355,55357,55358,55640,56343,56619,60050,60389,60390,61175,61176,61925,62117,62118,62822,62954,63273,63397,63582,63627,63908,64192,65474,65478,65502,65518,65588,65652,65935,66441,66447
61602	洛阳堰闲行	16665
61603	清平乐（寿吴毅夫）	57574
61604	满江红（李参政壁生日）	56894,57104
61605	春日野望怀故人	35787
61606	禁直寄崔员外	24295
61607	暖川（一作征人歌）	7299
61608	洞庭春色（三神泉元夕）	57605
61609	【双调】折桂令_桃花马问刘	68172
61610	刺世疾邪赋	43549
61611	申湖	24493,24576
61612	寄武陵贯微上人二首	40664
61613	和崔侍御日用游开化寺阁	41719
61614	登蒲州逍遥楼	36834
61615	减字木兰花（丁未泊丈亭）	59730,59865
61616	幕中诸公有观猎之作因继之	9174
61617	鸳鸯篇	17923,36259
61618	水调歌头（辛丑送胡子安赴远安）	58813
61619	寄聂尊师	30537
61620	宣城赠萧兵曹（一作许浑诗）	21559
61621	送棋僧惟照	66770
61622	送郑尚书赴南海	10529
61623	念奴娇（京口上元雪夜招唐元明）	53216,53267
61624	西江月（晚春时候）	56397
61625	送郑十八虔贬台州司户伤其临老陷贼之故阙为面别情见于诗	2815
61626	过亡友墓	24229
61627	雪中寄殷道士	29725
61628	寄蜀国广济大师	40662
61629	蝶恋花·京口得乡书	45312
61630	凤衔杯（二之一·大石调）	43928
61631	留别安庆李太守	59492
61632	冬节后至丞相第诣世子车中作	69591
61633	樊川寒食二首	34279
61634	和友人送赵能卿东归	33458
61635	酬王秀才桃花园见寄	21431
61636	野钓	31871
61637	赋得白日半西山	28674
61638	偶成转韵七十二句赠四同舍	23030
61639	秋字	10528
61640	写情	7329
61641	秦中逢王处士	23565
61642	送柳察谏议叔	38727
61643	鸢夺巢	72813
61644	临江仙·送光州曾使君	48710
61645	杂剧·两军师隔江斗智	67764
61646	【中吕】朝天子　西湖	68490
61647	经周处士故居	29563,29606
61648	采薇(节选)	69096
61649	汝州陆中丞席喜张从事至同赋十韵	12218
